,2000,2010,2020
15872,0.0,0.0,0.0
15873,0.0,0.0,0.0
15874,0.0,0.0,0.0
15875,3.0,3.0,3.0
15876,3.0,3.0,3.0
15877,3.0,3.0,3.0
15878,3.0,3.0,3.0
15879,3.0,3.0,3.0
15880,3.0,3.0,3.0
15881,3.0,3.0,3.0
15882,3.0,3.0,3.0
15883,0.0,0.0,0.0
15884,0.0,0.0,0.0
15885,2.0,2.0,2.0
15886,0.0,0.0,0.0
15887,0.0,0.0,0.0
15888,2.0,2.0,2.0
15889,0.0,0.0,0.0
15890,2.0,2.0,2.0
15891,2.0,2.0,2.0
15892,0.0,0.0,0.0
15893,3.0,3.0,3.0
15894,3.0,3.0,3.0
15895,3.0,3.0,3.0
15896,3.0,3.0,3.0
15897,3.0,3.0,3.0
15898,3.0,3.0,3.0
15899,3.0,3.0,3.0
15900,2.0,2.0,2.0
15901,2.0,2.0,2.0
15902,3.0,3.0,3.0
15903,4.0,4.0,4.0
15904,3.0,3.0,3.0
15905,3.0,3.0,3.0
15906,3.0,3.0,3.0
15907,0.0,0.0,0.0
15908,0.0,0.0,0.0
15909,0.0,0.0,0.0
15910,0.0,0.0,0.0
15911,4.0,4.0,4.0
15912,4.0,4.0,4.0
15913,4.0,4.0,4.0
15914,4.0,4.0,4.0
15915,4.0,4.0,4.0
15916,4.0,4.0,4.0
15917,4.0,4.0,4.0
15918,4.0,4.0,4.0
15919,0.0,0.0,0.0
15920,1.0,1.0,1.0
15921,1.0,1.0,1.0
15922,1.0,1.0,1.0
15923,1.0,1.0,1.0
15924,3.0,3.0,3.0
15925,3.0,3.0,3.0
15926,3.0,3.0,3.0
15927,3.0,3.0,3.0
15928,1.0,1.0,1.0
15929,3.0,3.0,3.0
15930,3.0,3.0,3.0
15931,4.0,4.0,4.0
15932,3.0,3.0,3.0
15933,4.0,4.0,4.0
15934,4.0,4.0,4.0
15935,4.0,4.0,4.0
15936,4.0,4.0,4.0
15937,4.0,4.0,4.0
15938,4.0,4.0,4.0
15939,1.0,1.0,1.0
15940,1.0,1.0,1.0
15941,1.0,1.0,1.0
15942,0.0,0.0,0.0
15943,3.0,3.0,3.0
15944,3.0,3.0,3.0
15945,3.0,3.0,3.0
15946,0.0,0.0,0.0
15947,3.0,3.0,3.0
15948,3.0,3.0,3.0
15949,3.0,3.0,3.0
15950,3.0,3.0,3.0
15951,3.0,3.0,3.0
15952,3.0,3.0,3.0
15953,2.0,2.0,2.0
15954,2.0,2.0,2.0
15955,2.0,2.0,2.0
15956,3.0,3.0,3.0
15957,3.0,3.0,3.0
15958,3.0,3.0,3.0
15959,3.0,3.0,3.0
15960,0.0,0.0,0.0
15961,2.0,2.0,2.0
15962,2.0,2.0,2.0
15963,2.0,2.0,2.0
15964,2.0,2.0,2.0
15965,0.0,0.0,0.0
15966,2.0,2.0,2.0
15967,2.0,2.0,2.0
15968,2.0,2.0,2.0
15969,4.0,4.0,4.0
15970,3.0,3.0,3.0
15971,3.0,3.0,3.0
15972,3.0,3.0,3.0
15973,3.0,3.0,3.0
15974,0.0,0.0,3.0
15975,0.0,0.0,0.0
15976,0.0,0.0,0.0
15977,0.0,0.0,0.0
15978,4.0,4.0,4.0
15979,0.0,0.0,0.0
15980,3.0,3.0,3.0
15981,3.0,3.0,3.0
15982,2.0,2.0,2.0
15983,3.0,3.0,3.0
15984,3.0,3.0,3.0
15985,0.0,0.0,0.0
15986,3.0,3.0,3.0
15987,0.0,0.0,0.0
15988,0.0,0.0,0.0
15989,0.0,0.0,0.0
15990,0.0,0.0,0.0
15991,0.0,0.0,0.0
15992,3.0,3.0,3.0
15993,0.0,0.0,0.0
15994,0.0,0.0,0.0
15995,0.0,0.0,0.0
15996,3.0,3.0,3.0
15997,2.0,2.0,2.0
15998,3.0,3.0,3.0
15999,3.0,3.0,3.0
16000,2.0,2.0,2.0
16001,3.0,3.0,3.0
16002,3.0,3.0,3.0
16003,2.0,2.0,2.0
16004,3.0,3.0,3.0
16005,0.0,0.0,0.0
16006,0.0,0.0,0.0
16007,0.0,0.0,0.0
16008,0.0,0.0,0.0
16009,0.0,0.0,0.0
16010,0.0,0.0,0.0
16011,3.0,3.0,3.0
16012,3.0,3.0,3.0
16013,3.0,3.0,3.0
16014,3.0,3.0,3.0
16015,3.0,3.0,3.0
16016,3.0,3.0,3.0
16017,3.0,3.0,3.0
16018,3.0,3.0,3.0
16019,3.0,3.0,3.0
16020,3.0,3.0,3.0
16021,3.0,3.0,3.0
16022,3.0,3.0,3.0
16023,3.0,3.0,3.0
16024,3.0,3.0,3.0
16025,3.0,3.0,3.0
16026,3.0,3.0,3.0
16027,3.0,3.0,3.0
16028,3.0,3.0,3.0
16029,0.0,0.0,0.0
16030,0.0,0.0,0.0
16031,3.0,3.0,3.0
16032,3.0,3.0,3.0
16033,0.0,0.0,0.0
16034,3.0,3.0,3.0
16035,3.0,3.0,3.0
16036,3.0,3.0,3.0
16037,0.0,0.0,0.0
16038,3.0,3.0,3.0
16039,3.0,3.0,3.0
16040,0.0,0.0,0.0
16041,3.0,3.0,3.0
16042,3.0,3.0,3.0
16043,3.0,3.0,3.0
16044,3.0,3.0,3.0
16045,3.0,3.0,3.0
16046,3.0,3.0,3.0
16047,3.0,3.0,3.0
16048,0.0,0.0,0.0
16049,0.0,0.0,0.0
16050,0.0,0.0,0.0
16051,2.0,2.0,2.0
16052,2.0,2.0,2.0
16053,2.0,2.0,2.0
16054,2.0,2.0,2.0
16055,2.0,2.0,2.0
16056,3.0,3.0,3.0
16057,2.0,2.0,2.0
16058,2.0,2.0,2.0
16059,3.0,3.0,3.0
16060,3.0,3.0,3.0
16061,3.0,3.0,3.0
16062,3.0,3.0,3.0
16063,3.0,3.0,3.0
16064,3.0,3.0,3.0
16065,0.0,0.0,0.0
16066,3.0,3.0,3.0
16067,0.0,0.0,0.0
16068,0.0,0.0,0.0
16069,3.0,3.0,3.0
16070,2.0,2.0,2.0
16071,0.0,0.0,0.0
16072,3.0,3.0,3.0
16073,3.0,3.0,3.0
16074,3.0,3.0,3.0
16075,2.0,2.0,2.0
16076,2.0,2.0,2.0
16077,2.0,2.0,2.0
16078,2.0,2.0,2.0
16079,0.0,0.0,0.0
16080,0.0,0.0,0.0
16081,0.0,0.0,0.0
16082,0.0,0.0,0.0
16083,2.0,2.0,2.0
16084,0.0,0.0,0.0
16085,,,
16086,,,
16087,,,
16088,,,
16089,,,
16090,,,
16091,,,
16092,,,
16093,,,
16094,,,
16095,,,
16096,,,
16097,,,
16098,,,
16099,,,
16100,,,
16101,,,
16102,,,
16103,,,
16104,,,
16105,,,
16106,,,
16107,,,
16108,,,
16109,,,
16110,,,
16111,,,
16112,,,
16113,,,
16114,,,
16115,,,
16116,,,
16117,,,
16118,,,
16119,,,
16120,,,
16121,,,
16122,,,
16123,,,
16124,,,
16125,,,
16126,,,
16127,,,
16128,,,
16129,,,
16130,,,
16131,,,
16132,,,
16133,,,
16134,,,
16135,,,
16136,,,
16137,,,
16138,,,
16139,,,
16140,,,
16141,,,
16142,,,
16143,,,
16144,,,
16145,,,
16146,,,
16147,,,
16148,,,
16149,,,
16150,,,
16151,,,
16152,,,
16153,,,
16154,,,
16155,,,
16156,,,
16157,,,
16158,,,
16159,,,
16160,,,
16161,,,
16162,,,
16163,,,
16164,,,
16165,,,
16166,,,
16167,,,
16168,,,
16169,,,
16170,,,
16171,,,
16172,,,
16173,,,
16174,,,
16175,,,
16176,,,
16177,,,
16178,,,
16179,,,
16180,,,
16181,,,
16182,,,
16183,,,
16184,,,
16185,,,
16186,,,
16187,,,
16188,,,
16189,,,
16190,,,
16191,,,
16192,,,
16193,,,
16194,,,
16195,,,
16196,,,
16197,,,
16198,,,
16199,,,
16200,,,
16201,,,
16202,,,
16203,,,
16204,,,
16205,,,
16206,,,
16207,,,
16208,,,
16209,,,
16210,,,
16211,,,
16212,,,
16213,,,
16214,,,
16215,,,
16216,,,
16217,,,
16218,,,
16219,,,
16220,,,
16221,,,
16222,0.0,0.0,0.0
16223,,,
16224,,,
16225,,,
16226,,,
16227,,,
16228,,,
16229,,,
16230,,,
16231,,,
16232,,,
16233,,,
16234,,,
16235,,,
16236,,,
16237,,,
16238,,,
16239,,,
16240,,,
16241,,,
16242,,,
16243,,,
16244,,,
16245,,,
16246,,,
16247,,,
16248,,,
16249,,,
16250,,,
16251,,,
16252,,,
16253,,,
16254,,,
16255,,,
16256,,,
16257,,,
16258,,,
16259,,,
16260,,,
16261,,,
16262,,,
16263,,,
16264,,,
16265,,,
16266,,,
16267,,,
16268,,,
16269,,,
16270,,,
16271,,,
16272,,,
16273,,,
16274,,,
16275,,,
16276,,,
16277,,,
16278,,,
16279,,,
16280,,,
16281,,,
16282,,,
16283,,,
16284,,,
16285,,,
16286,,,
16287,,,
16288,,,
16289,,,
16290,,,
16291,,,
16292,,,
16293,,,
16294,,,
16295,,,
16296,,,
16297,,,
16298,,,
16299,,,
16300,,,
16301,,,
16302,,,
16303,,,
16304,,,
16305,,,
16306,,,
16307,,,
16308,,,
16309,,,
16310,,,
16311,,,
16312,,,
16313,,,
16314,,,
16315,,,
16316,,,
16317,,,
16318,,,
16319,,,
16320,,,
16321,,,
16322,,,
16323,,,
16324,,,
16325,,,
16326,,,
16327,,,
16328,,,
16329,,,
16330,,,
16331,,,
16332,,,
16333,,,
16334,,,
16335,,,
16336,,,
16337,,,
16338,,,
16339,,,
16340,,,
16341,,,
16342,,,
16343,,,
16344,,,
16345,,,
16346,,,
16347,,,
16348,,,
16349,,,
16350,,,
16351,,,
16352,,,
16353,,,
16354,,,
16355,,,
16356,,,
16357,,,
16358,,,
16359,,,
16360,,,
16361,,,
16362,,,
16363,,,
16364,,,
16365,,,
16366,,,
16367,,,
16368,,,
16369,,,
16370,,,
16371,,,
16372,,,
16373,,,
16374,,,
16375,,,
16376,,,
16377,,,
16378,,,
16379,,,
16380,,,
16381,,,
16382,,,
16383,,,
16384,,,
16385,,,
16386,,,
16387,,,
16388,,,
16389,,,
16390,,,
16391,,,
16392,,,
16393,,,
16394,,,
16395,,,
16396,,,
16397,,,
16398,,,
16399,,,
16400,,,
16401,,,
16402,,,
16403,,,
16404,,,
16405,,,
16406,,,
16407,,,
16408,,,
16409,,,
16410,,,
16411,,,
16412,,,
16413,,,
16414,,,
16415,,,
16416,,,
16417,,,
16418,,,
16419,,,
16420,,,
16421,,,
16422,,,
16423,,,
16424,,,
16425,,,
16426,,,
16427,,,
16428,,,
16429,,,
16430,,,
16431,,,
16432,,,
16433,,,
16434,,,
16435,,,
16436,,,
16437,,,
16438,,,
16439,,,
16440,,,
16441,,,
16442,,,
16443,,,
16444,,,
16445,,,
16446,,,
16447,,,
16448,,,
16449,,,
16450,,,
16451,,,
16452,,,
16453,,,
16454,,,
16455,,,
16456,,,
16457,,,
16458,,,
16459,,,
16460,,,
16461,,,
16462,,,
16463,,,
16464,,,
16465,,,
16466,,,
16467,,,
16468,,,
16469,,,
16470,,,
16471,,,
16472,,,
16473,,,
16474,,,
16475,,,
16476,,,
16477,,,
16478,,,
16479,,,
16480,,,
16481,,,
16482,,,
16483,,,
16484,,,
16485,,,
16486,,,
16487,,,
16488,,,
16489,,,
16490,,,
16491,,,
16492,,,
16493,,,
16494,,,
16495,,,
16496,,,
16497,,,
16498,,,
16499,,,
16500,,,
16501,,,
16502,,,
16503,,,
16504,,,
16505,,,
16506,,,
16507,,,
16508,,,
16509,,,
16510,,,
16511,,,
16512,,,
16513,,,
16514,,,
16515,,,
16516,,,
16517,,,
16518,,,
16519,,,
16520,,,
16521,,,
16522,,,
16523,,,
16524,,,
16525,,,
16526,,,
16527,,,
16528,,,
16529,,,
16530,,,
16531,,,
16532,,,
16533,,,
16534,,,
16535,,,
16536,,,
16537,,,
16538,,,
16539,,,
16540,,,
16541,,,
16542,,,
16543,,,
16544,,,
16545,,,
16546,,,
16547,,,
16548,,,
16549,,,
16550,,,
16551,,,
16552,,,
16553,,,
16554,,,
16555,,,
16556,,,
16557,,,
16558,,,
16559,,,
16560,,,
16561,,,
16562,,,
16563,,,
16564,,,
16565,,,
16566,,,
16567,,,
16568,,,
16569,,,
16570,,,
16571,,,
16572,,,
16573,,,
16574,,,
16575,,,
16576,,,
16577,,,
16578,,,
16579,,,
16580,,,
16581,,,
16582,,,
16583,,,
16584,,,
16585,,,
16586,,,
16587,,,
16588,,,
16589,,,
16590,,,
16591,,,
16592,,,
16593,,,
16594,,,
16595,,,
16596,,,
16597,,,
16598,,,
16599,,,
16600,,,
16601,,,
16602,,,
16603,,,
16604,,,
16605,,,
16606,,,
16607,,,
16608,,,
16609,,,
16610,,,
16611,,,
16612,,,
16613,,,
16614,,,
16615,,,
16616,,,
16617,,,
16618,,,
16619,,,
16620,,,
16621,,,
16622,,,
16623,,,
16624,,,
16625,,,
16626,,,
16627,,,
16628,,,
16629,,,
16630,,,
16631,,,
16632,,,
16633,,,
16634,,,
16635,,,
16636,,,
16637,,,
16638,,,
16639,,,
16640,,,
16641,,,
16642,,,
16643,,,
16644,,,
16645,,,
16646,,,
16647,,,
16648,,,
16649,,,
16650,,,
16651,,,
16652,,,
16653,,,
16654,,,
16655,,,
16656,,,
16657,,,
16658,,,
16659,,,
16660,,,
16661,,,
16662,,,
16663,,,
16664,,,
16665,,,
16666,,,
16667,,,
16668,,,
16669,,,
16670,,,
16671,,,
16672,,,
16673,,,
16674,,,
16675,,,
16676,,,
16677,,,
16678,,,
16679,,,
16680,,,
16681,,,
16682,,,
16683,,,
16684,,,
16685,,,
16686,,,
16687,,,
16688,,,
16689,,,
16690,,,
16691,,,
16692,,,
16693,,,
16694,,,
16695,,,
16696,,,
16697,,,
16698,,,
16699,,,
16700,,,
16701,,,
16702,,,
16703,,,
16704,,,
16705,,,
16706,,,
16707,,,
16708,,,
16709,,,
16710,,,
16711,,,
16712,,,
16713,,,
16714,,,
16715,,,
16716,,,
16717,,,
16718,,,
16719,,,
16720,,,
16721,,,
16722,,,
16723,,,
16724,,,
16725,,,
16726,,,
16727,,,
16728,,,
16729,,,
16730,,,
16731,,,
16732,,,
16733,,,
16734,,,
16735,,,
16736,,,
16737,,,
16738,,,
16739,,,
16740,,,
16741,,,
16742,,,
16743,,,
16744,,,
16745,,,
16746,,,
16747,,,
16748,,,
16749,,,
16750,,,
16751,,,
16752,,,
16753,,,
16754,,,
16755,,,
16756,,,
16757,,,
16758,,,
16759,,,
16760,,,
16761,,,
16762,,,
16763,,,
16764,,,
16765,,,
16766,,,
16767,,,
16768,,,
16769,0.0,0.0,0.0
16770,0.0,0.0,0.0
16771,0.0,0.0,0.0
16772,0.0,0.0,0.0
16773,,,
16774,0.0,0.0,0.0
16775,,,
16776,0.0,0.0,0.0
16777,0.0,0.0,0.0
16778,,,
16779,0.0,0.0,0.0
16780,,,
16781,0.0,0.0,0.0
16782,0.0,0.0,0.0
16783,0.0,0.0,0.0
16784,0.0,0.0,0.0
16785,0.0,0.0,0.0
16786,0.0,0.0,0.0
16787,0.0,0.0,0.0
16788,0.0,0.0,0.0
16789,,,
16790,0.0,0.0,0.0
16791,,,
16792,,,
16793,,,
16794,,,
16795,,,
16796,0.0,0.0,0.0
16797,,,
16798,0.0,0.0,0.0
16799,,,
16800,,,
16801,,,
16802,,,
16803,0.0,0.0,0.0
16804,0.0,0.0,0.0
16805,0.0,0.0,0.0
16806,0.0,0.0,0.0
16807,0.0,0.0,0.0
16808,0.0,0.0,0.0
16809,,,
16810,0.0,0.0,0.0
16811,0.0,0.0,0.0
16812,0.0,0.0,0.0
16813,5.0,5.0,5.0
16814,0.0,0.0,0.0
16815,0.0,0.0,0.0
16816,0.0,5.0,0.0
16817,0.0,3.0,0.0
16818,0.0,0.0,0.0
16819,5.0,5.0,5.0
16820,0.0,0.0,0.0
16821,3.0,3.0,3.0
16822,0.0,0.0,0.0
16823,2.0,2.0,2.0
16824,3.0,3.0,3.0
16825,2.0,2.0,2.0
16826,3.0,3.0,3.0
16827,1.0,1.0,1.0
16828,3.0,3.0,3.0
16829,3.0,3.0,3.0
16830,3.0,3.0,3.0
16831,3.0,3.0,3.0
16832,5.0,5.0,5.0
16833,5.0,5.0,5.0
16834,0.0,0.0,0.0
16835,0.0,0.0,0.0
16836,0.0,0.0,0.0
16837,0.0,0.0,0.0
16838,,,
16839,,,
16840,0.0,0.0,0.0
16841,,,
16842,0.0,0.0,0.0
16843,2.0,2.0,0.0
16844,0.0,0.0,0.0
16845,0.0,0.0,0.0
16846,0.0,0.0,0.0
16847,0.0,0.0,0.0
16848,0.0,0.0,0.0
16849,,,
16850,0.0,4.0,4.0
16851,0.0,4.0,0.0
16852,0.0,0.0,0.0
16853,3.0,3.0,2.0
16854,0.0,0.0,0.0
16855,0.0,0.0,0.0
16856,4.0,4.0,4.0
16857,0.0,0.0,0.0
16858,0.0,0.0,0.0
16859,0.0,0.0,0.0
16860,0.0,0.0,0.0
16861,4.0,4.0,4.0
16862,0.0,0.0,0.0
16863,5.0,5.0,5.0
16864,1.0,1.0,0.0
16865,0.0,0.0,0.0
16866,0.0,0.0,0.0
16867,0.0,0.0,0.0
16868,3.0,3.0,3.0
16869,2.0,2.0,2.0
16870,0.0,0.0,0.0
16871,4.0,4.0,0.0
16872,5.0,0.0,0.0
16873,0.0,0.0,0.0
16874,0.0,0.0,0.0
16875,0.0,0.0,0.0
16876,0.0,0.0,0.0
16877,0.0,0.0,0.0
16878,0.0,0.0,0.0
16879,0.0,0.0,0.0
16880,2.0,2.0,2.0
16881,2.0,2.0,2.0
16882,0.0,0.0,0.0
16883,0.0,0.0,0.0
16884,0.0,0.0,0.0
16885,0.0,0.0,0.0
16886,0.0,0.0,0.0
16887,3.0,3.0,3.0
16888,3.0,3.0,3.0
16889,1.0,1.0,1.0
16890,0.0,0.0,0.0
16891,2.0,2.0,0.0
16892,0.0,0.0,0.0
16893,0.0,0.0,0.0
16894,5.0,5.0,5.0
16895,0.0,0.0,0.0
16896,2.0,2.0,2.0
16897,1.0,1.0,1.0
16898,0.0,0.0,0.0
16899,0.0,0.0,0.0
16900,4.0,4.0,4.0
16901,0.0,0.0,0.0
16902,3.0,3.0,3.0
16903,3.0,3.0,3.0
16904,0.0,0.0,0.0
16905,3.0,3.0,3.0
16906,0.0,0.0,0.0
16907,0.0,0.0,0.0
16908,0.0,0.0,0.0
16909,0.0,0.0,0.0
16910,0.0,0.0,0.0
16911,0.0,0.0,0.0
16912,0.0,0.0,0.0
16913,0.0,0.0,0.0
16914,0.0,0.0,0.0
16915,5.0,0.0,0.0
16916,0.0,0.0,0.0
16917,0.0,0.0,0.0
16918,3.0,0.0,0.0
16919,3.0,0.0,0.0
16920,2.0,2.0,2.0
16921,2.0,0.0,0.0
16922,2.0,0.0,0.0
16923,0.0,0.0,0.0
16924,2.0,0.0,0.0
16925,3.0,3.0,3.0
16926,0.0,0.0,0.0
16927,0.0,0.0,0.0
16928,0.0,0.0,0.0
16929,0.0,0.0,0.0
16930,0.0,0.0,0.0
16931,0.0,0.0,0.0
16932,0.0,0.0,0.0
16933,0.0,0.0,0.0
16934,0.0,0.0,0.0
16935,0.0,0.0,0.0
16936,0.0,0.0,0.0
16937,0.0,0.0,0.0
16938,0.0,0.0,0.0
16939,0.0,0.0,0.0
16940,4.0,4.0,4.0
16941,0.0,0.0,0.0
16942,3.0,3.0,3.0
16943,0.0,0.0,0.0
16944,0.0,0.0,0.0
16945,0.0,0.0,0.0
16946,0.0,0.0,0.0
16947,0.0,0.0,0.0
16948,0.0,0.0,0.0
16949,0.0,0.0,0.0
16950,0.0,0.0,0.0
16951,0.0,0.0,5.0
16952,0.0,0.0,0.0
16953,0.0,0.0,0.0
16954,0.0,0.0,0.0
16955,0.0,0.0,0.0
16956,0.0,0.0,0.0
16957,3.0,0.0,0.0
16958,0.0,0.0,0.0
16959,0.0,0.0,0.0
16960,0.0,0.0,0.0
16961,0.0,0.0,0.0
16962,0.0,0.0,0.0
16963,0.0,0.0,0.0
16964,4.0,0.0,0.0
16965,3.0,0.0,0.0
16966,0.0,0.0,0.0
16967,0.0,0.0,0.0
16968,0.0,0.0,0.0
16969,0.0,0.0,0.0
16970,0.0,0.0,0.0
16971,0.0,0.0,0.0
16972,,,
16973,,,
16974,0.0,0.0,0.0
16975,0.0,0.0,0.0
16976,0.0,0.0,0.0
16977,,,
16978,,,
16979,,,
16980,3.0,3.0,3.0
16981,3.0,3.0,3.0
16982,,,
16983,,,
16984,0.0,0.0,0.0
16985,0.0,0.0,0.0
16986,0.0,0.0,0.0
16987,0.0,0.0,0.0
16988,0.0,0.0,0.0
16989,0.0,0.0,0.0
16990,0.0,0.0,0.0
16991,0.0,0.0,0.0
16992,3.0,3.0,3.0
16993,0.0,0.0,0.0
16994,0.0,0.0,0.0
16995,0.0,0.0,0.0
16996,0.0,0.0,0.0
16997,0.0,0.0,0.0
16998,0.0,0.0,0.0
16999,0.0,0.0,0.0
17000,0.0,0.0,0.0
17001,0.0,0.0,0.0
17002,0.0,0.0,0.0
17003,0.0,0.0,0.0
17004,0.0,0.0,0.0
17005,0.0,0.0,0.0
17006,0.0,0.0,0.0
17007,1.0,0.0,0.0
17008,0.0,0.0,0.0
17009,5.0,5.0,5.0
17010,5.0,5.0,5.0
17011,0.0,0.0,0.0
17012,0.0,0.0,0.0
17013,0.0,0.0,0.0
17014,0.0,0.0,0.0
17015,4.0,4.0,4.0
17016,0.0,0.0,0.0
17017,0.0,0.0,0.0
17018,0.0,0.0,0.0
17019,0.0,0.0,0.0
17020,,,
17021,0.0,0.0,0.0
17022,0.0,4.0,0.0
17023,0.0,0.0,0.0
17024,0.0,0.0,0.0
17025,0.0,0.0,0.0
17026,6.0,6.0,6.0
17027,0.0,0.0,0.0
17028,0.0,0.0,0.0
17029,0.0,0.0,0.0
17030,,,
17031,0.0,0.0,0.0
17032,0.0,0.0,0.0
17033,2.0,2.0,2.0
17034,3.0,3.0,3.0
17035,0.0,0.0,0.0
17036,0.0,0.0,0.0
17037,0.0,0.0,0.0
17038,0.0,0.0,0.0
17039,4.0,0.0,0.0
17040,2.0,2.0,2.0
17041,2.0,2.0,2.0
17042,1.0,1.0,1.0
17043,2.0,2.0,2.0
17044,0.0,0.0,0.0
17045,0.0,0.0,0.0
17046,3.0,3.0,3.0
17047,5.0,5.0,5.0
17048,0.0,0.0,0.0
17049,2.0,2.0,2.0
17050,2.0,2.0,2.0
17051,0.0,0.0,0.0
17052,0.0,0.0,0.0
17053,0.0,0.0,0.0
17054,0.0,0.0,0.0
17055,0.0,0.0,0.0
17056,0.0,0.0,0.0
17057,3.0,3.0,3.0
17058,0.0,0.0,0.0
17059,3.0,3.0,3.0
17060,0.0,0.0,0.0
17061,0.0,0.0,0.0
17062,6.0,6.0,6.0
17063,0.0,0.0,0.0
17064,6.0,6.0,6.0
17065,0.0,0.0,0.0
17066,0.0,0.0,0.0
17067,0.0,0.0,0.0
17068,3.0,3.0,0.0
17069,6.0,6.0,6.0
17070,0.0,0.0,0.0
17071,0.0,0.0,0.0
17072,0.0,0.0,0.0
17073,0.0,0.0,0.0
17074,0.0,0.0,0.0
17075,0.0,0.0,0.0
17076,0.0,0.0,0.0
17077,0.0,0.0,0.0
17078,0.0,0.0,0.0
17079,0.0,0.0,0.0
17080,0.0,0.0,0.0
17081,0.0,0.0,0.0
17082,0.0,0.0,0.0
17083,0.0,0.0,0.0
17084,0.0,0.0,0.0
17085,0.0,0.0,0.0
17086,0.0,0.0,0.0
17087,0.0,0.0,0.0
17088,0.0,0.0,0.0
17089,0.0,0.0,0.0
17090,0.0,0.0,0.0
17091,0.0,0.0,0.0
17092,0.0,0.0,0.0
17093,0.0,0.0,0.0
17094,0.0,0.0,0.0
17095,0.0,0.0,0.0
17096,0.0,0.0,0.0
17097,0.0,0.0,0.0
17098,3.0,3.0,3.0
17099,0.0,0.0,0.0
17100,0.0,0.0,0.0
17101,0.0,0.0,0.0
17102,0.0,0.0,0.0
17103,0.0,0.0,0.0
17104,0.0,0.0,0.0
17105,0.0,0.0,0.0
17106,0.0,0.0,0.0
17107,0.0,0.0,0.0
17108,0.0,0.0,0.0
17109,0.0,0.0,0.0
17110,0.0,0.0,0.0
17111,0.0,4.0,0.0
17112,0.0,0.0,0.0
17113,0.0,0.0,0.0
17114,2.0,2.0,0.0
17115,0.0,0.0,0.0
17116,0.0,0.0,0.0
17117,0.0,4.0,0.0
17118,0.0,0.0,0.0
17119,0.0,0.0,0.0
17120,0.0,0.0,0.0
17121,0.0,0.0,0.0
17122,0.0,6.0,0.0
17123,0.0,0.0,0.0
17124,0.0,0.0,0.0
17125,0.0,0.0,0.0
17126,0.0,0.0,0.0
17127,3.0,0.0,0.0
17128,0.0,0.0,0.0
17129,0.0,0.0,0.0
17130,0.0,0.0,0.0
17131,0.0,0.0,0.0
17132,0.0,0.0,0.0
17133,0.0,0.0,0.0
17134,0.0,0.0,0.0
17135,0.0,0.0,0.0
17136,0.0,0.0,0.0
17137,,,
17138,0.0,0.0,0.0
17139,0.0,0.0,0.0
17140,0.0,0.0,0.0
17141,,,
17142,0.0,0.0,0.0
17143,0.0,0.0,0.0
17144,3.0,3.0,3.0
17145,5.0,5.0,5.0
17146,5.0,5.0,5.0
17147,0.0,0.0,0.0
17148,0.0,0.0,0.0
17149,0.0,0.0,0.0
17150,0.0,0.0,0.0
17151,0.0,0.0,0.0
17152,0.0,0.0,0.0
17153,2.0,2.0,2.0
17154,0.0,0.0,0.0
17155,0.0,0.0,0.0
17156,0.0,4.0,0.0
17157,0.0,4.0,0.0
17158,0.0,0.0,0.0
17159,0.0,5.0,0.0
17160,0.0,0.0,0.0
17161,0.0,0.0,0.0
17162,0.0,0.0,0.0
17163,3.0,3.0,3.0
17164,5.0,5.0,5.0
17165,3.0,3.0,3.0
17166,0.0,0.0,0.0
17167,0.0,0.0,0.0
17168,0.0,0.0,0.0
17169,0.0,0.0,0.0
17170,0.0,0.0,0.0
17171,0.0,0.0,0.0
17172,0.0,0.0,0.0
17173,0.0,0.0,0.0
17174,0.0,0.0,0.0
17175,0.0,0.0,0.0
17176,0.0,0.0,0.0
17177,0.0,0.0,0.0
17178,0.0,0.0,0.0
17179,0.0,0.0,0.0
17180,0.0,0.0,0.0
17181,0.0,0.0,0.0
17182,0.0,0.0,0.0
17183,0.0,0.0,0.0
17184,0.0,0.0,0.0
17185,0.0,0.0,0.0
17186,0.0,0.0,0.0
17187,0.0,0.0,0.0
17188,0.0,0.0,0.0
17189,0.0,0.0,0.0
17190,0.0,0.0,0.0
17191,0.0,0.0,0.0
17192,1.0,1.0,1.0
17193,0.0,0.0,0.0
17194,0.0,0.0,0.0
17195,3.0,3.0,3.0
17196,0.0,0.0,0.0
17197,0.0,0.0,0.0
17198,,,
17199,,,
17200,0.0,0.0,0.0
17201,,,
17202,,,
17203,,,
17204,0.0,0.0,0.0
17205,0.0,0.0,0.0
17206,0.0,0.0,0.0
17207,0.0,0.0,0.0
17208,0.0,0.0,0.0
17209,0.0,0.0,0.0
17210,0.0,0.0,0.0
17211,0.0,0.0,0.0
17212,0.0,0.0,0.0
17213,0.0,0.0,0.0
17214,0.0,0.0,0.0
17215,0.0,0.0,0.0
17216,0.0,0.0,0.0
17217,0.0,0.0,0.0
17218,0.0,0.0,0.0
17219,0.0,0.0,0.0
17220,0.0,0.0,0.0
17221,0.0,0.0,0.0
17222,0.0,0.0,0.0
17223,0.0,0.0,0.0
17224,0.0,0.0,0.0
17225,0.0,0.0,0.0
17226,6.0,6.0,0.0
17227,0.0,0.0,0.0
17228,0.0,0.0,0.0
17229,0.0,0.0,0.0
17230,0.0,0.0,0.0
17231,0.0,0.0,0.0
17232,0.0,0.0,0.0
17233,0.0,0.0,0.0
17234,0.0,0.0,0.0
17235,0.0,0.0,0.0
